joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2811849117279053,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.0434179306030273,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2811849117279053,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.74153470993042,3.2811849117279053,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.74153470993042,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.4986991882324219,4.790622234344482,3.250505208969116,3.0879032611846924,2.988194465637207,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
3.419243097305298,3.041883945465088,1.668971061706543,1.5002331733703613,4.790622234344482,3.250505208969116,3.0879032611846924,2.9866604804992676,4.7400007247924805,3.2827188968658447,3.086369276046753,3.0464859008789062,4.778350353240967,3.2581751346588135,3.1231849193573,3.0004663467407227
